tag_id,species,bill_length_mm,bill_depth_mm,flipper_length_mm,body_mass_g,age_group,sex,colony_id,island,capture_date,health_status,study_name,clutch_completion,date_egg,is_duplicate
GEN-0736,Gentoo,48.37,15.13,223.7,4756.0,Adult,MALE,Cormorant East,Cormorant,2019-10-23,Overweight,UNKNOWN,yes,2019-10-13,False
UNKNOWN,Gentoo,47.4,14.46,225.1,6017.258756748163,Adult,MALE,UNKNOWN,Biscoe,2022-07-05,UNKNOWN,PAPRI2022,yes,2022-06-25,False
UNKNOWN,Chinstrap,41.64,19.02,197.6,2815.0,Juvenile,MALE,Torgersen North,UNKNOWN,2023-05-14,Underweight,PAPRI2023,yes,2023-05-10,False
GEN-0738,Gentoo,44.77,16.72,222.6,4810.0,Adult,MALE,Dream South,Dream,2022-11-13,Critical,UNKNOWN,no,1900-01-01,False
UNKNOWN,UNKNOWN,52.52,20.36,197.4,3214.0,Adult,MALE,Torgersen North,Torgersen,2024-04-18,Sick,PAPRI2024,yes,2024-04-16,False
GEN-0739,Gentoo,52.08,14.46,219.0,3842.084374791102,Adult,MALE,Shortcut Point,Shortcut,2019-12-29,Healthy,PAPRI2019,yes,2019-12-17,False
ADE-0753,Adelie,34.83,18.07,191.6,3811.0,Adult,FEMALE,Torgersen North,Torgersen,2024-09-19,Healthy,PAPRI2024,no,1900-01-01,False
CHN-0761,Chinstrap,45.46,18.82,199.315,4441.0,Adult,MALE,Biscoe West,Biscoe,1900-01-01,Overweight,PAPRI2021,yes,2021-02-27,False
GEN-0740,Gentoo,48.23,14.5,216.1,4871.0,Adult,MALE,Dream South,Dream,1900-01-01,Healthy,PAPRI2021,yes,2021-03-09,False
CHN-0762,Chinstrap,48.9,16.51,194.7,3838.0,Adult,MALE,Biscoe West,Biscoe,2020-12-25,Overweight,PAPRI2020,yes,2020-12-17,False
UNKNOWN,Gentoo,55.29,17.485,213.9,5467.0,Adult,MALE,Dream South,Dream,2020-02-29,Healthy,PAPRI2020,no,1900-01-01,False
CHN-0763,Chinstrap,51.48,20.0,203.3,3975.0,Adult,MALE,Biscoe West,Biscoe,2024-09-15,Overweight,PAPRI2024,yes,2024-09-04,False
UNKNOWN,Adelie,38.74,17.485,196.9,2500.0,Chick,FEMALE,Biscoe West,Biscoe,2023-06-24,Underweight,PAPRI2023,yes,2023-06-23,True
UNKNOWN,Gentoo,47.27,17.485,199.315,4631.96,Juvenile,FEMALE,Biscoe West,Biscoe,2020-06-05,Underweight,PAPRI2020,no,1900-01-01,False
UNKNOWN,Gentoo,44.84,15.1,199.315,4902.0,Adult,UNKNOWN,Biscoe West,Biscoe,1900-01-01,Healthy,PAPRI2022,no,1900-01-01,True
CHN-0764,Chinstrap,45.05,17.94,205.14,3697.0,Adult,FEMALE,Torgersen North,Torgersen,2024-04-13,Healthy,UNKNOWN,yes,2024-04-08,False
UNKNOWN,Adelie,39.61,17.21,184.3,2781.0,Juvenile,FEMALE,Dream South,Dream,2024-01-05,Healthy,UNKNOWN,yes,2024-09-04,False
ADE-0754,Adelie,40.54,19.69,194.1,3842.084374791102,Adult,MALE,UNKNOWN,Biscoe,2020-06-15,Healthy,PAPRI2020,yes,2020-06-15,False
UNKNOWN,Gentoo,44.99,17.485,214.8,5449.0,Adult,MALE,Torgersen North,Shortcut,2024-04-25,Healthy,PAPRI2024,yes,2024-04-19,True
UNKNOWN,Chinstrap,48.75,17.485,228.39,3549.0,UNKNOWN,MALE,UNKNOWN,Dream,2020-09-06,Healthy,PAPRI2020,yes,2020-08-27,False
GEN-0741,Gentoo,47.83,13.52,230.0,5159.0,Juvenile,MALE,Biscoe West,UNKNOWN,2023-10-08,UNKNOWN,PAPRI2023,yes,2023-09-26,False
ADE-0755,Adelie,45.16668133802817,15.73,194.0,3062.0,Juvenile,MALE,Dream South,Dream,2022-03-13,Underweight,PAPRI2022,yes,2022-03-07,False
GEN-0742,Gentoo,52.23,13.79,218.5,4805.0,Adult,MALE,Biscoe West,Biscoe,2022-06-20,Healthy,PAPRI2022,no,1900-01-01,False
UNKNOWN,Adelie,45.16668133802817,21.0,193.2,3525.0,Adult,MALE,Biscoe West,UNKNOWN,2022-06-09,Healthy,PAPRI2022,yes,2022-05-31,True
CHN-0765,Chinstrap,48.37,18.57,211.5,4266.0,Adult,MALE,Cormorant East,Cormorant,1900-01-01,Overweight,PAPRI2021,yes,2021-09-24,True
UNKNOWN,Chinstrap,46.57,17.09,201.4,4194.0,Adult,MALE,Cormorant East,UNKNOWN,2023-02-10,Overweight,PAPRI2023,UNKNOWN,2023-01-30,False
GEN-0743,Gentoo,49.05,14.49,213.2,3742.0,Adult,FEMALE,Dream South,Dream,1900-01-01,Healthy,PAPRI2020,yes,2020-03-17,False
CHN-0766,Chinstrap,45.18,15.42,199.6,3532.0,Adult,MALE,Shortcut Point,UNKNOWN,2024-12-14,Critical,PAPRI2024,yes,2024-12-02,False
ADE-0756,Adelie,36.41,15.77,177.2,3259.0,Adult,MALE,Cormorant East,Cormorant,2023-03-21,Underweight,PAPRI2023,yes,2023-03-18,False
CHN-0767,Chinstrap,50.36,19.24,195.3,3538.0,Adult,FEMALE,Cormorant East,Biscoe,1900-01-01,Healthy,PAPRI2024,yes,2024-02-10,False
GEN-0744,Gentoo,50.63,14.98,209.29,5511.0,Adult,MALE,Dream South,Dream,2024-11-13,UNKNOWN,PAPRI2021,yes,2024-11-10,False
UNKNOWN,Chinstrap,50.47,17.46,189.8,3758.0,Adult,MALE,Biscoe West,Biscoe,2021-12-20,Healthy,PAPRI2021,yes,2021-12-19,False
GEN-0745,Gentoo,45.16668133802817,14.68,218.8,5756.0,Adult,MALE,Dream South,Cormorant,2020-09-18,Healthy,UNKNOWN,UNKNOWN,1900-01-01,False
CHN-0768,Chinstrap,45.16668133802817,19.98,194.6,4164.0,Adult,MALE,Cormorant East,Cormorant,2022-06-09,Overweight,PAPRI2022,yes,2022-05-31,False
UNKNOWN,Gentoo,45.16668133802817,13.39,229.8,4005.0,Chick,MALE,Dream South,Dream,2020-01-09,Healthy,PAPRI2020,yes,2019-12-27,False
GEN-0746,Gentoo,43.38,14.97,223.0,4667.0,Juvenile,MALE,Shortcut Point,Shortcut,2020-11-06,Healthy,PAPRI2020,yes,2020-11-05,False
CHN-0769,Chinstrap,52.05,16.28,197.4,3883.0,Adult,FEMALE,Cormorant East,Cormorant,2021-12-28,Overweight,PAPRI2021,yes,2021-12-14,False
CHN-0770,Chinstrap,50.22,17.485,191.2,4462.944718005751,Juvenile,MALE,Dream South,Dream,2021-09-06,Underweight,PAPRI2021,yes,2021-08-31,False
UNKNOWN,Adelie,37.17,20.69,177.5,3897.0,Adult,MALE,UNKNOWN,Biscoe,2024-12-20,Healthy,PAPRI2024,yes,2024-12-10,True
UNKNOWN,Gentoo,46.35,13.0,215.38,3362.0,Juvenile,MALE,Torgersen North,Torgersen,2023-12-13,Underweight,PAPRI2023,yes,2023-11-30,False
UNKNOWN,Chinstrap,44.79,20.13,208.94,2500.0,Chick,MALE,Biscoe West,Biscoe,2020-08-09,UNKNOWN,PAPRI2020,yes,2020-08-04,False
UNKNOWN,Chinstrap,49.15,17.23,187.6,3885.0,Adult,MALE,Dream South,Dream,2024-04-01,UNKNOWN,PAPRI2024,yes,2024-03-30,False
UNKNOWN,Adelie,40.49,18.73,193.4,3495.0,Adult,MALE,Cormorant East,Cormorant,2023-10-19,Healthy,UNKNOWN,yes,2023-10-06,False
GEN-0747,Gentoo,52.5,17.31,223.5,3694.0,Juvenile,FEMALE,Torgersen North,Torgersen,2022-04-17,Underweight,UNKNOWN,yes,2022-04-15,False
ADE-0757,Adelie,32.0,18.56,192.2,3988.0,Adult,MALE,Shortcut Point,Shortcut,1900-01-01,Overweight,PAPRI2023,UNKNOWN,2023-02-17,True
CHN-0771,Chinstrap,50.07,16.86,197.7,4172.699037248286,Adult,MALE,Cormorant East,Torgersen,2024-05-29,Overweight,PAPRI2024,UNKNOWN,2024-05-19,False
GEN-0748,Gentoo,47.69,13.71,199.315,3842.084374791102,Adult,MALE,Biscoe West,UNKNOWN,2020-02-10,UNKNOWN,PAPRI2020,no,1900-01-01,False
ADE-0758,Adelie,40.77,17.98,197.6,3263.0,Adult,FEMALE,Biscoe West,Biscoe,2023-02-19,Healthy,PAPRI2023,yes,2023-02-09,False
UNKNOWN,Adelie,39.12,16.84,186.0,3103.0,Juvenile,UNKNOWN,Dream South,Dream,1900-01-01,Underweight,PAPRI2022,UNKNOWN,2022-08-22,True
UNKNOWN,Gentoo,44.17,15.22,212.7,5128.0,Adult,FEMALE,UNKNOWN,Dream,2022-03-08,Healthy,PAPRI2022,yes,2022-02-27,True
ADE-0759,Adelie,33.18,20.43,175.5,3440.0,Adult,FEMALE,Dream South,Dream,2023-05-21,Healthy,PAPRI2023,yes,2023-05-08,False
CHN-0772,Chinstrap,49.87,15.78,191.7,4013.0,Adult,MALE,Torgersen North,Torgersen,2023-06-08,Underweight,PAPRI2023,yes,2023-06-02,False
UNKNOWN,Gentoo,45.2,14.75,218.0,3453.49,Juvenile,FEMALE,Torgersen North,Torgersen,2024-01-20,Healthy,UNKNOWN,yes,2024-01-13,True
CHN-0773,Chinstrap,50.7,18.05,202.3,3787.0,Adult,MALE,Shortcut Point,Shortcut,2021-09-08,UNKNOWN,UNKNOWN,yes,2021-09-01,False
ADE-0760,Adelie,39.73,17.0,197.9,3743.0,Adult,FEMALE,Shortcut Point,Shortcut,1900-01-01,Overweight,PAPRI2023,yes,2023-05-07,False
CHN-0774,Chinstrap,52.71,19.64,184.9,3087.0,Juvenile,MALE,Biscoe West,Biscoe,2024-05-03,Underweight,PAPRI2024,UNKNOWN,1900-01-01,False
CHN-0775,Chinstrap,48.78,17.485,192.4,4011.0,Adult,FEMALE,Cormorant East,Torgersen,2021-12-30,Healthy,PAPRI2021,yes,2021-12-26,False
GEN-0749,Gentoo,44.49,14.13,217.3,4945.0,Adult,FEMALE,Shortcut Point,Shortcut,2022-09-28,Healthy,PAPRI2022,yes,2022-09-21,False
ADE-0761,Adelie,35.74,17.13,199.315,3812.0,Adult,MALE,UNKNOWN,Biscoe,2022-10-03,Healthy,PAPRI2022,yes,2022-09-25,False
UNKNOWN,Adelie,40.32,18.87,191.1,3883.0,Adult,MALE,Cormorant East,Cormorant,2024-06-09,Overweight,UNKNOWN,yes,2024-06-05,False
UNKNOWN,Chinstrap,47.14,19.0,203.8,3917.0,Adult,MALE,Cormorant East,Dream,2022-01-02,Underweight,PAPRI2022,yes,2022-01-01,True
ADE-0762,Adelie,35.87,19.72,199.315,3107.0,Juvenile,MALE,Torgersen North,Dream,2023-06-03,Underweight,PAPRI2023,yes,2023-05-27,False
ADE-0763,Adelie,37.39,19.5,192.3,3714.0,Adult,FEMALE,Dream South,Dream,2023-04-20,Healthy,PAPRI2023,yes,2023-04-13,False
GEN-0750,Gentoo,53.69,17.485,214.8,5150.0,Adult,UNKNOWN,Biscoe West,Biscoe,2023-08-21,UNKNOWN,UNKNOWN,yes,2023-08-13,False
CHN-0777,Chinstrap,47.35,21.0,177.91,3596.0,Adult,MALE,Biscoe West,UNKNOWN,2022-08-27,Healthy,UNKNOWN,yes,2022-08-23,False
CHN-0778,Chinstrap,54.64,16.99,197.3,3636.0,UNKNOWN,MALE,UNKNOWN,Biscoe,2020-10-26,Healthy,PAPRI2020,no,1900-01-01,False
UNKNOWN,Adelie,35.8,16.73,186.4,4115.75813306326,Adult,MALE,Dream South,Dream,1900-01-01,Healthy,PAPRI2023,yes,2023-12-25,True
UNKNOWN,Chinstrap,45.16668133802817,19.8,204.0,3239.63,Adult,MALE,UNKNOWN,Biscoe,2022-06-28,Healthy,PAPRI2022,yes,2022-06-26,False
GEN-0751,Gentoo,50.13,15.83,228.7,5456.0,Adult,MALE,Dream South,Dream,2020-05-12,Healthy,PAPRI2020,yes,2020-04-30,False
UNKNOWN,Adelie,41.28,15.51,187.4,3215.0,Adult,MALE,UNKNOWN,Biscoe,2022-02-15,Underweight,PAPRI2022,yes,2022-02-10,False
ADE-0764,Adelie,47.4,17.485,187.7,3809.0,Adult,FEMALE,UNKNOWN,UNKNOWN,2023-09-10,Overweight,PAPRI2023,yes,2023-09-03,False
UNKNOWN,Adelie,38.02,16.54,199.4,3339.0,Juvenile,MALE,Dream South,Dream,2021-04-06,UNKNOWN,PAPRI2021,yes,2021-04-03,False
CHN-0779,Chinstrap,52.51,18.37,192.8,3350.622784827167,Adult,MALE,Cormorant East,Cormorant,2020-03-01,Overweight,PAPRI2020,no,1900-01-01,False
UNKNOWN,Chinstrap,46.7,21.0,208.8,3140.0,Adult,MALE,Torgersen North,Torgersen,2021-01-07,Underweight,PAPRI2021,yes,2020-12-24,False
UNKNOWN,Adelie,39.3,19.35,191.7,3310.0,Adult,MALE,Dream South,Dream,2022-01-25,UNKNOWN,PAPRI2020,yes,2022-01-24,False
UNKNOWN,Gentoo,47.53,13.49,223.1,6009.0,Adult,MALE,Torgersen North,Torgersen,1900-01-01,Overweight,UNKNOWN,yes,2023-06-19,True
CHN-0780,Chinstrap,46.84,16.99,203.4,4601.0,Adult,MALE,Cormorant East,Cormorant,2021-12-07,Underweight,PAPRI2021,yes,2021-11-24,False
CHN-0781,Chinstrap,50.13,19.54,195.7,3896.0,Adult,FEMALE,Torgersen North,Torgersen,2024-04-15,Healthy,PAPRI2024,yes,2024-04-03,False
ADE-0765,Adelie,36.41,18.28,193.3,3842.084374791102,UNKNOWN,MALE,UNKNOWN,Torgersen,2021-12-08,Healthy,UNKNOWN,yes,2021-12-07,False
ADE-0766,Adelie,39.71,19.02,199.315,3289.0,Adult,MALE,Biscoe West,Biscoe,2020-09-05,Healthy,PAPRI2020,yes,2020-09-03,False
CHN-0782,Chinstrap,48.75,17.94,197.7,4272.0,Chick,MALE,Cormorant East,Cormorant,1900-01-01,UNKNOWN,PAPRI2023,yes,2023-01-03,False
UNKNOWN,Adelie,40.02,17.75,190.5,4030.0,Adult,MALE,Cormorant East,Cormorant,2021-12-16,Critical,UNKNOWN,UNKNOWN,1900-01-01,False
CHN-0783,Chinstrap,59.47,19.65,170.32,3037.0,Juvenile,MALE,Biscoe West,Biscoe,2023-09-03,Underweight,PAPRI2023,yes,2023-08-21,False
CHN-0784,Chinstrap,44.09,19.35,185.4,3880.0,Juvenile,MALE,Torgersen North,Shortcut,2024-03-20,Healthy,PAPRI2024,no,1900-01-01,False
GEN-0752,Gentoo,47.59,14.88,218.5,3810.0,Juvenile,MALE,Dream South,Dream,1900-01-01,Critical,PAPRI2020,yes,2020-10-14,True
ADE-0767,Adelie,45.16668133802817,17.25,199.315,3438.0,Adult,FEMALE,Shortcut Point,Torgersen,2022-10-10,Healthy,PAPRI2022,yes,2022-10-03,False
GEN-0753,Gentoo,46.15,13.01,219.8,4521.0,Adult,FEMALE,Dream South,Dream,2024-07-31,Healthy,PAPRI2024,yes,2024-07-25,False
GEN-0754,Gentoo,44.29,15.59,214.8,2591.0,Chick,MALE,Torgersen North,Torgersen,2020-11-10,Underweight,PAPRI2020,yes,2020-11-10,False
ADE-0768,Adelie,40.48,21.0,195.1,3610.0,Adult,MALE,Torgersen North,Torgersen,2024-11-09,Healthy,PAPRI2024,UNKNOWN,2024-11-01,False
CHN-0785,Chinstrap,53.82,18.2,197.0,3418.0,UNKNOWN,FEMALE,Cormorant East,Cormorant,2020-01-03,Underweight,PAPRI2020,yes,2019-12-28,False
GEN-0755,Gentoo,45.96,13.55,209.1,5395.0,Adult,MALE,Biscoe West,Biscoe,2021-01-28,Healthy,PAPRI2021,no,1900-01-01,False
GEN-0756,Gentoo,44.85,15.98,209.7,4803.0,Adult,MALE,Dream South,Dream,2023-08-12,Healthy,PAPRI2023,no,1900-01-01,False
ADE-0769,Adelie,41.4,18.46,195.9,2612.85,Chick,MALE,Dream South,Dream,2024-06-27,Underweight,PAPRI2024,yes,2024-06-17,False
UNKNOWN,Chinstrap,52.93,17.5,199.315,3779.0,Adult,MALE,Torgersen North,Torgersen,1900-01-01,Healthy,UNKNOWN,yes,2019-12-29,True
CHN-0786,Chinstrap,52.69,18.33,192.4,3842.084374791102,Adult,MALE,Cormorant East,Cormorant,2021-03-09,Overweight,PAPRI2021,yes,2021-03-08,False
GEN-0757,Gentoo,45.5,13.14,199.0,5080.0,Adult,MALE,UNKNOWN,Biscoe,2024-10-03,Healthy,PAPRI2023,yes,2023-02-15,False
CHN-0787,Chinstrap,42.25,19.34,199.7,3496.0,Adult,MALE,Cormorant East,Cormorant,2023-10-13,Underweight,PAPRI2023,yes,2023-10-13,False
ADE-0770,Adelie,44.81,18.53,191.7,3856.0,Adult,MALE,Torgersen North,Torgersen,1900-01-01,Healthy,PAPRI2020,yes,2020-05-12,False
ADE-0771,Adelie,40.13,17.485,177.8,2615.0,Chick,MALE,UNKNOWN,Torgersen,2022-11-18,Underweight,PAPRI2022,yes,2022-11-10,False
ADE-0772,Adelie,35.6,19.44,184.9,3069.0,Adult,MALE,UNKNOWN,Biscoe,2020-09-23,Underweight,PAPRI2020,UNKNOWN,2020-09-20,False
UNKNOWN,Adelie,37.45,15.76,188.1,3736.0,Adult,MALE,UNKNOWN,Biscoe,2024-02-16,UNKNOWN,PAPRI2024,UNKNOWN,2024-02-10,False
ADE-0773,Adelie,43.07,18.96,186.7,3842.084374791102,Juvenile,UNKNOWN,Torgersen North,Torgersen,2024-12-16,Underweight,PAPRI2024,UNKNOWN,2024-12-08,False
CHN-0788,Chinstrap,50.3,19.38,194.8,2954.0,Juvenile,MALE,Dream South,Dream,2020-11-11,Underweight,UNKNOWN,no,1900-01-01,False
GEN-0758,Gentoo,45.16668133802817,13.0,223.8,3452.0,Juvenile,MALE,Cormorant East,Cormorant,2023-05-01,Underweight,PAPRI2023,no,1900-01-01,False
UNKNOWN,Adelie,38.4,14.55,187.1,3842.084374791102,Adult,FEMALE,Cormorant East,Cormorant,2021-08-23,Overweight,PAPRI2021,yes,2021-08-20,False
GEN-0759,Gentoo,45.41,14.82,209.0,4031.0,Juvenile,MALE,Biscoe West,Biscoe,2023-11-13,Underweight,PAPRI2023,yes,2023-11-01,False
ADE-0775,Adelie,45.16668133802817,18.06,192.8,3993.0,Adult,FEMALE,Torgersen North,Torgersen,2021-10-22,Healthy,UNKNOWN,yes,2021-10-11,False
CHN-0789,Chinstrap,54.83,19.05,208.5,2500.0,Chick,FEMALE,UNKNOWN,Biscoe,2020-04-22,Underweight,PAPRI2020,yes,2020-04-09,False
CHN-0790,Chinstrap,51.22,17.68,196.6,3033.0,Juvenile,UNKNOWN,Dream South,Biscoe,2024-11-01,Healthy,PAPRI2024,yes,2024-10-28,False
GEN-0760,Gentoo,60.0,15.32,227.5,4390.0,Adult,MALE,Dream South,Dream,2021-03-02,Healthy,PAPRI2021,yes,2021-02-20,False
UNKNOWN,Gentoo,50.5,14.69,214.6,4557.0,Juvenile,FEMALE,Biscoe West,Biscoe,2022-11-18,Healthy,PAPRI2022,yes,2022-11-11,False
CHN-0791,Chinstrap,46.5,16.68,196.6,3316.15,Adult,MALE,Dream South,Dream,2019-10-20,UNKNOWN,PAPRI2019,yes,2019-10-15,False
UNKNOWN,Gentoo,48.1,13.79,213.7,4420.562357841704,Adult,MALE,Cormorant East,Cormorant,2022-04-19,Healthy,PAPRI2022,yes,2022-04-16,True
ADE-0776,Adelie,39.51,15.39,197.9,4132.0,Adult,MALE,Biscoe West,Biscoe,2021-01-05,Overweight,PAPRI2023,UNKNOWN,2020-12-30,False
UNKNOWN,Gentoo,43.96,13.48,212.2,5379.0,Adult,FEMALE,Cormorant East,UNKNOWN,2024-10-09,Overweight,PAPRI2024,yes,2024-10-04,False
UNKNOWN,Adelie,32.0,17.85,189.1,4289.0,Adult,MALE,Cormorant East,Cormorant,2023-01-14,Overweight,PAPRI2023,yes,2023-01-07,True
UNKNOWN,Gentoo,49.06,15.28,227.8,4659.0,Adult,MALE,Cormorant East,UNKNOWN,2021-09-05,UNKNOWN,PAPRI2022,yes,2021-08-23,False
UNKNOWN,Chinstrap,45.16668133802817,18.56,196.6,2500.0,Chick,MALE,Torgersen North,UNKNOWN,2024-07-04,Underweight,UNKNOWN,yes,2024-06-21,False
GEN-0761,Gentoo,48.89,15.14,219.6,3970.0,Juvenile,MALE,Biscoe West,UNKNOWN,1900-01-01,Underweight,PAPRI2020,yes,2020-04-24,False
CHN-0792,Chinstrap,45.16668133802817,17.23,198.4,4254.0,Adult,FEMALE,Dream South,Dream,2022-02-03,UNKNOWN,PAPRI2022,UNKNOWN,1900-01-01,False
CHN-0793,Chinstrap,49.69,18.52,188.8,3708.0,Adult,MALE,Torgersen North,Torgersen,2021-05-29,Healthy,PAPRI2021,yes,2021-05-19,False
ADE-0777,Adelie,37.21,16.57,188.0,4274.0,Adult,UNKNOWN,Cormorant East,Cormorant,2021-03-12,Overweight,PAPRI2021,yes,2021-02-27,False
CHN-0794,Chinstrap,46.05,18.4,203.3,2500.0,Chick,MALE,Biscoe West,Biscoe,2024-12-01,Underweight,PAPRI2024,no,1900-01-01,False
CHN-0795,Chinstrap,49.16,16.62,201.5,3893.52,Adult,MALE,Torgersen North,Torgersen,2024-02-18,Healthy,PAPRI2024,yes,2024-02-06,False
CHN-0796,Chinstrap,48.13,16.7,205.1,3822.0,Adult,FEMALE,UNKNOWN,Cormorant,2022-05-17,Critical,PAPRI2022,no,1900-01-01,False
UNKNOWN,Chinstrap,50.13,19.94,194.1,3149.0,Juvenile,UNKNOWN,Torgersen North,Torgersen,2024-09-04,UNKNOWN,PAPRI2024,yes,2024-08-28,False
ADE-0778,Adelie,34.85,18.77,188.9,2500.0,Chick,MALE,Biscoe West,Biscoe,2024-01-03,Underweight,UNKNOWN,UNKNOWN,2024-01-01,False
UNKNOWN,Gentoo,43.54,16.14,212.5,3612.0,Juvenile,MALE,Biscoe West,Biscoe,2019-12-06,Underweight,UNKNOWN,yes,2019-11-26,False
ADE-0779,Adelie,34.69,19.2,186.4,3559.0,Juvenile,MALE,Torgersen North,Torgersen,1900-01-01,Healthy,PAPRI2020,yes,2020-01-06,False
ADE-0780,Adelie,39.07,18.65,182.5,3642.0,Adult,MALE,Torgersen North,UNKNOWN,2024-04-24,Healthy,PAPRI2024,yes,2024-04-11,False
CHN-0797,Chinstrap,46.18,18.38,189.2,4029.0,Adult,MALE,Biscoe West,Biscoe,2023-07-24,Overweight,PAPRI2023,yes,2023-07-19,False
GEN-0762,Gentoo,47.38,15.91,222.9,4604.0,Adult,MALE,Torgersen North,Torgersen,2021-12-11,Healthy,PAPRI2021,no,1900-01-01,False
UNKNOWN,Adelie,32.0,19.39,184.2,3878.0,Adult,MALE,UNKNOWN,UNKNOWN,2019-12-07,Overweight,PAPRI2019,yes,2019-12-03,False
CHN-0798,UNKNOWN,45.16668133802817,19.53,205.2,3192.0,Adult,FEMALE,Dream South,Dream,2024-02-14,Underweight,PAPRI2024,yes,2024-02-13,False
UNKNOWN,UNKNOWN,47.76,15.69,226.2,5447.0,Adult,MALE,UNKNOWN,Biscoe,2019-10-21,Healthy,PAPRI2019,yes,2019-10-17,False
UNKNOWN,Adelie,39.66,19.95,191.1,2500.0,Chick,FEMALE,Dream South,UNKNOWN,2022-01-18,Underweight,PAPRI2022,yes,2022-01-16,False
CHN-0799,Chinstrap,49.65,19.43,195.1,2500.0,Chick,MALE,Dream South,Dream,2022-02-15,Underweight,PAPRI2022,yes,2022-02-08,False
UNKNOWN,Gentoo,51.02,15.4,216.7,5463.0,Adult,MALE,Dream South,Dream,1900-01-01,Overweight,PAPRI2020,yes,2020-08-27,True
CHN-0800,Chinstrap,49.61,18.42,200.1,3249.0,Adult,MALE,Torgersen North,Dream,2023-10-08,Healthy,PAPRI2023,no,1900-01-01,False
ADE-0782,Adelie,38.32,18.75,188.2,3603.0,Adult,MALE,Shortcut Point,Shortcut,2022-10-10,Critical,PAPRI2022,yes,2022-09-28,False
UNKNOWN,Chinstrap,54.48,20.88,199.2,3810.0,Adult,MALE,Torgersen North,Torgersen,2021-02-27,Healthy,PAPRI2021,no,1900-01-01,False
CHN-0801,Chinstrap,44.77,15.29,199.315,3283.0,Juvenile,MALE,UNKNOWN,Cormorant,2022-05-28,Underweight,PAPRI2022,yes,2022-05-24,False
CHN-0802,Chinstrap,42.9,16.89,194.3,2500.0,Juvenile,MALE,Torgersen North,Torgersen,2022-10-14,Underweight,PAPRI2022,yes,2022-10-14,False
ADE-0783,Adelie,41.05,19.27,198.6,2500.0,Juvenile,FEMALE,Dream South,Dream,2021-07-01,Healthy,PAPRI2021,yes,2021-07-01,False
UNKNOWN,Adelie,42.71,18.23,187.1,4378.0,Adult,MALE,Biscoe West,Biscoe,1900-01-01,Overweight,UNKNOWN,yes,2019-10-03,True
UNKNOWN,Chinstrap,49.27,19.89,199.315,3229.0,Juvenile,FEMALE,UNKNOWN,Dream,2023-03-22,Underweight,PAPRI2023,yes,2023-03-21,True
ADE-0784,Adelie,41.6,15.41,188.1,3127.0,Juvenile,FEMALE,UNKNOWN,Cormorant,2021-07-16,UNKNOWN,PAPRI2021,no,1900-01-01,False
UNKNOWN,Chinstrap,51.86,17.12,192.8,2853.0,Adult,MALE,Torgersen North,Torgersen,2021-03-01,Underweight,PAPRI2021,yes,2021-02-26,False
GEN-0764,Gentoo,45.79,14.46,230.0,5750.0,UNKNOWN,MALE,UNKNOWN,Dream,2021-08-30,Healthy,PAPRI2021,yes,2021-08-18,False
UNKNOWN,Adelie,43.37,19.69,199.315,4038.0,Adult,FEMALE,Cormorant East,Torgersen,2020-07-17,Healthy,PAPRI2020,yes,2020-07-14,False
CHN-0803,Chinstrap,53.16,15.62,201.8,4347.0,Adult,MALE,Torgersen North,Dream,2024-08-05,Overweight,PAPRI2024,yes,2024-07-27,False
ADE-0785,UNKNOWN,43.24,17.63,188.8,3458.0,Adult,FEMALE,Cormorant East,Torgersen,2022-07-21,Healthy,PAPRI2022,yes,2022-07-14,False
UNKNOWN,Adelie,37.13,19.45,195.5,3842.084374791102,Chick,FEMALE,Torgersen North,Torgersen,2022-07-13,Underweight,PAPRI2022,UNKNOWN,2022-07-06,False
GEN-0765,Gentoo,45.46,13.7,199.315,5580.0,Adult,MALE,Torgersen North,Torgersen,2020-01-03,Healthy,PAPRI2020,yes,2019-12-26,False
GEN-0766,Gentoo,40.85,13.0,199.315,3842.084374791102,Juvenile,MALE,Biscoe West,Biscoe,2022-12-01,Underweight,PAPRI2022,yes,2022-11-27,False
UNKNOWN,Gentoo,50.14,15.12,214.0,3540.0,Juvenile,FEMALE,Biscoe West,Biscoe,2022-08-01,Underweight,PAPRI2022,no,1900-01-01,True
UNKNOWN,Gentoo,46.36,15.77,199.315,3936.0,Adult,FEMALE,Shortcut Point,Shortcut,2024-04-17,Underweight,PAPRI2024,no,1900-01-01,False
GEN-0768,Gentoo,49.74,14.43,220.3,3558.0,Chick,MALE,Biscoe West,UNKNOWN,2019-11-09,UNKNOWN,UNKNOWN,yes,2019-10-27,False
CHN-0804,Chinstrap,43.14,16.34,202.0,3664.0,Adult,MALE,Dream South,Dream,1900-01-01,Healthy,PAPRI2021,yes,2021-06-14,False
CHN-0805,Chinstrap,40.08,19.1,193.5,4352.0,Adult,MALE,Cormorant East,Cormorant,2021-09-08,Overweight,UNKNOWN,yes,2021-08-31,False
UNKNOWN,Adelie,39.55,19.96,201.2,3301.0,Juvenile,UNKNOWN,Biscoe West,Biscoe,2024-03-09,Healthy,PAPRI2024,yes,2024-03-06,False
GEN-0769,UNKNOWN,46.67,15.08,214.5,3842.084374791102,Adult,FEMALE,UNKNOWN,Dream,2021-05-31,Healthy,PAPRI2021,yes,2021-05-21,False
